talk_id,WC,comment_num,duration,talk_event,film_date,main_speaker,published_date,view_count
1058,2680,104,921,TEDGlobal 2011,2011-07-13,Allan Jones,2011-11-10,1033748
1059,2017,262,724,TEDxBloomington,2011-05-11,Charlie Todd,2011-11-11,2758792
1062,903,495,577,INK Conference,2010-12-02,Alexander Tsiaras,2011-11-14,6064898
1063,1582,120,888,TEDGlobal 2011,2011-07-13,Yves Rossy,2011-11-15,7900891
1064,668,307,280,TEDxManhattanBeach,2011-10-22,Thomas Suarez,2011-11-16,6503775
1065,3079,196,983,TEDGlobal 2011,2011-07-13,Cynthia Kenyon,2011-11-17,847439
1066,1387,160,518,TEDGlobal 2011,2011-07-13,Robin Ince,2011-11-18,670245
1069,2579,157,856,TEDxBoulder 2011,2011-09-05,Phil Plait,2011-11-21,2042272
1070,469,103,316,TEDGlobal 2011,2011-07-13,PÌ©ter Fankhauser,2011-11-22,558524
1071,418,131,231,Full Spectrum Auditions,2011-05-24,Joe Sabia,2011-11-23,1091352
1072,1218,203,472,TEDxManhattan,2011-05-23,Britta Riley,2011-11-25,1986542
1073,1218,298,584,TEDxOrangeCoast,2011-05-19,Amy Purdy,2011-11-27,1624184
1074,606,172,230,TED2011,2011-03-04,Damon Horowitz,2011-11-28,1145700
1075,2388,217,1006,TEDGlobal 2011,2011-07-12,Annie Murphy Paul,2011-11-29,1757711
1077,2481,97,959,TEDMED 2011,2011-10-28,Charles Limb,2011-12-01,571200
1078,2714,219,1011,TEDSalon NY2011,2011-11-09,Kathryn Schulz,2011-12-02,1791790
1080,2117,186,735,TEDxEast,2011-05-09,Sarah Kay,2011-12-04,711977
1081,2003,91,722,TEDxKrakow,2011-11-23,Srdja Popovic,2011-12-05,276132
1082,3180,308,999,TEDxCMU,2011-04-03,Luis von Ahn,2011-12-06,1482664
1083,2192,117,868,TED2010,2010-02-21,Cheryl Hayashi,2011-12-07,764971
1084,2097,417,973,TEDMED 2011,2011-10-24,Yoav Medan,2011-12-08,698388
1085,881,113,791,TEDSalon NY2011,2011-11-09,Stefon Harris,2011-12-09,653303
1088,458,86,284,TEDGlobal 2011,2011-07-12,Monika Bulaj,2011-12-12,550740
1089,2458,224,968,TEDMED 2011,2011-10-28,Quyen Nguyen,2011-12-13,1109932
1090,2996,155,991,TEDGlobal 2011,2011-07-14,Pavan Sukhdev,2011-12-14,633715
1092,1668,48,673,TEDxDU 2011,2011-05-13,Ramona Pierson,2011-12-16,369363
1093,3036,130,1129,TEDxDirigo,2011-09-10,Roger Doiron,2011-12-17,191555
1095,2930,363,1122,TED2011,2011-03-02,Antonio Damasio,2011-12-19,1692225
1096,1916,110,601,TEDMED 2011,2011-10-12,Sheila Nirenberg,2011-12-20,393726
1097,2794,231,959,TEDSalon NY2011,2011-11-09,Daniel Goldstein,2011-12-21,2119412
1098,2257,108,763,TEDGlobal 2011,2011-07-13,Karen Tse,2011-12-22,532416
1099,2330,168,1142,TEDxRC2,2011-11-27,Alberto Cairo,2011-12-23,802688
1100,1220,166,522,TEDMED 2011,2011-10-28,AJ Jacobs,2012-01-03,1468930
1101,1543,295,680,TEDxWomen 2011,2011-12-07,Jane Fonda,2012-01-04,2370111
1102,3139,270,1109,TEDxBrussels,2011-12-28,Paddy Ashdown,2012-01-05,986648
1103,1408,161,454,TEDxZurich 2011,2011-11-10,Sebastian Wernicke,2012-01-06,618729
1106,2709,211,957,TEDxMidAtlantic,2009-11-09,Tyler Cowen,2012-01-09,277326
1108,2220,57,898,TEDxRC2,2011-11-11,Jonas Gahr StÌüre,2012-01-11,338346
1109,1650,161,548,TEDxSydney,2011-05-28,Drew Berry,2012-01-12,1443353
1113,546,145,217,TEDGlobal 2011,2011-07-14,Sonaar Luthra,2012-01-16,353749
1114,3009,1328,1160,TEDGlobal 2011,2011-07-13,Alain de Botton,2012-01-17,2203020
1115,1141,110,563,TEDxBrussels,2011-11-17,Mikko Hypponen,2012-01-18,957219
1116,2225,689,839,TEDSalon NY2012,2012-01-17,Clay Shirky,2012-01-18,1275141
1117,2606,110,965,TEDSalon NY2011,2011-11-09,Sheena Iyengar,2012-01-19,2314111
1119,2118,76,869,TEDxNASA@SiliconValley,2011-08-17,Bilal Bomani,2012-01-21,155895
1120,2088,375,719,TEDxYouth@Manchester,2011-11-03,Julian Baggini,2012-01-22,1005287
1121,2223,230,889,TEDSalon London Spring 2011,2011-11-10,Lisa Harouni,2012-01-23,1595655
1122,2615,100,1017,TEDMED 2011,2011-10-28,Diana Nyad,2012-01-24,611461
1123,3252,507,1168,TEDxToronto 2010,2011-11-11,Brian Goldman,2012-01-25,1324838
1124,1970,65,796,TEDxWomen 2011,2011-12-02,Gayle Tzemach Lemmon,2012-01-27,548121
1126,2146,113,726,TEDxBoston 2011,2011-06-28,Mick Mountz,2012-01-29,276779
1127,1786,626,1030,TEDxAmsterdam,2011-11-25,Peter van Uhm,2012-01-30,1818344
1128,1960,187,935,TEDMED 2011,2011-10-25,Bill Doyle,2012-01-31,550715
1129,2515,754,740,TEDxBloomington,2011-05-11,Shawn Achor,2012-02-01,16209727
1130,1936,63,683,TEDxMidAtlantic,2011-12-02,Erica Frenkel,2012-02-02,318110
1131,3189,71,1150,TED1994,1994-02-20,Danny Hillis,2012-02-03,581419
1132,3140,136,1092,Mission Blue Voyage,2010-04-07,Mike deGruy,2012-02-04,940841
1135,1669,86,543,TEDSalon London Spring 2011,2011-11-11,Neil Burgess,2012-02-06,1196436
1136,3202,180,1052,TEDxCanberra,2011-09-24,Stephen Coleman,2012-02-07,485769
1137,1707,94,653,TEDWomen 2010,2010-12-02,Sheikha Al Mayassa,2012-02-08,642142
1138,2354,78,1103,TEDxVancouver,2011-11-11,Jack Horner,2012-02-09,1063288
1139,862,111,381,TEDSalon London Fall 2011,2011-11-08,Erik Johansson,2012-02-10,3680820
1140,1330,267,374,TEDxToronto 2010,2010-09-23,Drew Dudley,2012-02-11,3119947
1143,1605,353,677,TEDxAmericanRiviera,2011-11-11,Jenna McCarthy,2012-02-14,4384497
1145,851,42,372,TEDxMaastricht,2011-04-04,Lucien Engelen,2012-02-15,288585
1146,3283,44,1006,TEDxDublin,2010-03-29,Simon Berrow,2012-02-16,478456
1147,1547,36,657,TEDxRC2,2011-11-27,Paul Conneally,2012-02-17,347644
1148,2717,775,1060,TEDxVictoria,2011-11-19,Garth Lenz,2012-02-18,792779
1150,2786,305,1177,TEDGlobal 2011,2011-07-13,Neil MacGregor,2012-02-20,983994
1151,2441,96,960,TEDxRainier,2011-12-20,Chris Bliss,2012-02-21,713999
1152,1085,181,456,INK Conference,2011-12-09,Shilo Shiv Suleman,2012-02-22,576918
1153,2446,110,1065,TEDSalon NY2011,2011-11-09,Shlomo Benartzi,2012-02-23,1332298
1154,1723,151,736,TEDxWomen 2011,2011-12-01,Tan Le,2012-02-24,1072306
1155,3144,100,1016,TEDxMidAtlantic,2011-10-29,Avi Rubin,2012-02-25,1104692
1157,991,212,440,TEDYouth 2011,2011-11-19,Kevin Allocca,2012-02-27,2145157
1158,3579,24,1007,TEDGlobal 2011,2011-07-14,Paul Snelgrove,2012-02-28,293342
1159,1166,27,542,Mission Blue Voyage,2010-04-10,Daniel Pauly,2012-02-28,224768
1160,2378,445,974,TED2012,2012-02-28,Peter Diamandis,2012-02-29,1363726
1161,2358,786,1006,TED2012,2012-02-28,Paul Gilding,2012-02-29,1174189
1162,2320,376,1006,TED2012,2012-02-29,Vijay Kumar,2012-03-01,4234334
1163,3261,1155,1144,TED2012,2012-02-28,Susan Cain,2012-03-02,17629275
1164,4048,717,1421,TED2012,2012-03-01,Bryan Stevenson,2012-03-05,3791888
1165,2783,247,1156,TED2012,2012-02-28,Andrew Stanton,2012-03-06,2702500
1166,2296,844,1071,TED2012,2012-02-29,James Hansen,2012-03-07,1243930
1167,2023,216,731,TED2012,2012-02-29,Jennifer Pahlka,2012-03-08,827607
1168,89,324,229,TED2012,2012-03-01,Improv Everywhere,2012-03-09,2950307
1170,2032,939,915,TEDxUW,2011-11-12,Larry Smith,2012-03-11,5917201
1175,2842,497,1096,TED2012,2012-02-29,Jonathan Haidt,2012-03-14,1129577
1176,691,241,311,TED2012,2012-03-01,Rob Reid,2012-03-15,2598055
1177,2810,707,1238,TED2012,2012-03-02,BrenÌ© Brown,2012-03-16,7988894
1180,1525,514,1182,TED2012,2012-03-01,T. Boone Pickens,2012-03-19,613676
1181,2433,162,959,TEDxWomen 2011,2011-12-01,Noel Bairey Merz,2012-03-21,786180
1182,483,407,212,TED2012,2012-03-01,Taylor Wilson,2012-03-22,3192405
1183,2024,96,913,TED2012,2012-02-28,Billy Collins,2012-03-23,1140425
1185,2447,202,799,TEDxNewy,2011-11-12,Peter Saul,2012-03-25,873230
1186,1929,361,915,TED2012,2012-03-01,Donald Sadoway,2012-03-26,1803069
1187,2180,486,1501,TED2012,2012-03-01,Regina Dugan,2012-03-27,1618434
1188,1429,104,879,TED2012,2012-03-02,Leymah Gbowee,2012-03-28,1080869
1189,784,234,327,TED2012,2012-02-27,Ayah Bdeir,2012-03-29,1168080
1190,808,98,391,TED2012,2012-03-01,Marco Tempest,2012-03-30,1394503
1192,2430,122,1097,TEDxObserver,2012-03-11,Rick Falkvinge,2012-04-01,181010
1194,2577,587,1188,TED2012,2012-02-29,Sherry Turkle,2012-04-03,4066376
1195,2047,111,1036,TED2012,2012-03-01,Chip Kidd,2012-04-04,1752014
1196,620,82,396,TED2012,2012-02-29,Jack Choi,2012-04-05,975115
1197,576,177,239,TED2012,2012-02-27,Lucy McRae,2012-04-06,1565486
1199,2659,419,1066,TEDxTC,2010-10-13,Jonathan Foley,2012-04-08,702977
1200,1419,168,684,TED2012,2012-02-29,Frank Warren,2012-04-09,3055565
1201,2806,619,1012,TEDxPeachtree,2011-11-04,Frans de Waal,2012-04-10,3578701
1202,2742,650,1527,TEDxChange,2012-04-05,Melinda Gates,2012-04-11,1141812
1203,2129,148,794,TEDxKrakow,2011-10-11,Tal Golesworthy,2012-04-12,1324704
1204,805,124,394,TED2012,2012-02-27,Abigail Washburn,2012-04-13,981351
1205,2610,191,1159,TED2012,2012-03-01,Atul Gawande,2012-04-16,1654299
1206,1012,135,400,TED2012,2012-02-28,Drew Curtis,2012-04-17,1061687
1207,2585,62,1079,TEDSalon London Fall 2011,2011-11-10,Taryn Simon,2012-04-18,777180
1208,1476,129,698,TEDxWomen 2011,2011-12-06,Laura Carstensen,2012-04-19,1197677
1209,844,53,331,TED2012,2012-02-27,Christina Warinner,2012-04-20,651717
1210,2967,763,1307,TED2012,2012-02-27,Brian Greene,2012-04-23,3327164
1211,2328,409,658,TEDxCambridge,2011-11-18,Michael Norton,2012-04-24,3539952
1213,2009,208,741,TED2012,2012-02-29,Eduardo Paes,2012-04-26,834897
1214,805,157,324,TED2012,2012-02-29,Nancy Lublin,2012-04-27,979094
1215,428,398,271,TEDxConcordiaUPortland,2012-03-31,Joe Smith,2012-04-28,3270359
1216,1957,130,563,TEDxPhoenix,2011-11-11,Brenda Romero,2012-04-29,490092
1217,1657,79,726,TED2012,2012-03-01,Liz Diller,2012-04-30,661645
1218,3800,374,1630,TEDSalon NY2012,2012-03-22,Amory Lovins,2012-05-01,1144360
1219,796,68,538,TED2012,2012-03-01,Reuben Margolin,2012-05-02,621547
1220,1095,257,399,TED2012,2012-02-29,Gary Kovacs,2012-05-03,2098639
1221,3070,208,1104,TEDxAthens,2011-12-03,Rory Sutherland,2012-05-04,2371897
1222,1092,269,450,TEDxTeen,2012-03-31,Tavi Gevinson,2012-05-05,1447603
1224,2394,128,1213,TED2012,2012-03-01,Michael Tilson Thomas,2012-05-07,1281099
1225,1260,92,488,TED@SXSWi,2012-04-09,JP Rangaswami,2012-05-08,655406
1226,980,67,608,TED2012,2012-03-01,Karen Bass,2012-05-09,737937
1227,2995,240,1228,TED2012,2012-02-29,Joshua Foer,2012-05-10,4754217
1228,672,151,247,TED2012,2012-02-28,Renny Gleeson,2012-05-11,1605113
1230,1442,182,620,TEDxMaastricht,2012-04-02,Bart Knols,2012-05-13,264684
1231,2684,240,1060,TED2012,2012-02-29,Tali Sharot,2012-05-14,1995401
1232,732,101,266,TED2012,2012-02-27,Jean-Baptiste Michel,2012-05-15,1183303
1233,1847,213,706,TED2012,2012-03-01,David Kelley,2012-05-16,4389731
1234,845,79,292,TED2012,2012-02-28,Carl Schoonover,2012-05-17,890283
1235,892,68,391,TED2012,2012-03-01,JR,2012-05-18,1128212
1236,1279,196,470,TEDxAustin,2012-02-11,Michael McDaniel,2012-05-19,271344
1238,1197,85,430,TED2012,2012-02-27,Nathan Wolfe,2012-05-21,872641
1239,1946,491,800,TEDxSummit,2012-04-16,Hans Rosling,2012-05-22,2138419
1240,2134,76,1147,TED2012,2012-03-01,Philippe Petit,2012-05-23,640744
1241,2125,108,928,TEDxSummit,2012-04-18,Shereen El-Feki,2012-05-24,493782
1243,3110,294,1115,TEDxWarwick,2012-03-12,David MacKay,2012-05-26,462242
1244,2440,56,1029,TEDxBerkeley,2012-02-04,Ken Goldberg,2012-05-27,359381
1245,2513,130,893,TEDxSummit,2012-04-16,William Noel,2012-05-29,952095
1246,1653,79,872,TEDxSummit,2012-04-19,Dalia Mogahed,2012-05-30,587088
1247,2095,38,743,TEDxHogeschoolUtrecht,2011-11-16,Sebastian Deterding,2012-05-31,638247
1249,3710,245,1120,TEDxSanJoseCA,2012-04-14,Seth Shostak,2012-06-02,832407
1250,3453,208,1023,TEDxSussexUniversity,2012-04-27,David Birch,2012-06-03,174326
1251,2446,456,1008,TEDxSummit,2012-04-26,Juan Enriquez,2012-06-04,1878242
1252,1833,120,680,TEDMED 2012,2012-04-11,Diane Kelly,2012-06-05,3886045
1253,500,378,237,TED2012,2012-02-28,Terry Moore,2012-06-06,3257749
1254,414,104,181,TED2012,2012-02-27,Damian Palin,2012-06-07,940703
1255,882,63,383,TED2012,2012-03-01,John Hodgman,2012-06-08,1128896
1256,2891,138,1184,TEDxPeachtree,2011-09-10,Ami Klin,2012-06-09,572281
1257,2767,68,1317,TED2012,2012-03-01,John Hockenberry,2012-06-11,737230
1258,2678,216,994,TEDMED 2012,2012-04-11,Rebecca Onie,2012-06-12,979799
1259,1787,75,792,TEDSalon London Spring 2012,2012-05-10,Beeban Kidron,2012-06-13,765840
1260,817,78,320,TED2012,2012-03-01,Sarah Parcak,2012-06-14,953825
1261,2275,375,1071,TEDxGrandRapids,2012-05-09,LZ Granderson,2012-06-15,1466095
1262,2975,104,1099,TEDxUSC,2012-05-04,Rodney Mullen,2012-06-16,814297
1263,1631,159,631,TEDxABQ,2011-09-10,Megan Kamerick,2012-06-17,298776
1264,2894,308,1096,TEDxAustin,2012-02-11,David R. Dow,2012-06-18,3024826
1265,1689,76,624,TEDMED 2012,2012-04-11,Ivan Oransky,2012-06-19,641193
1266,615,186,365,TED2012,2012-03-01,Marco Tempest,2012-06-20,1721411
1267,978,104,371,TED2012,2012-02-28,Peter Norvig,2012-06-21,1054590
1268,1638,61,695,TEDxSummit,2012-04-17,Wolfgang Kessling,2012-06-22,703243
1269,1312,63,473,TEDxSanDiego,2011-12-03,Jon Nguyen,2012-06-23,721905
1270,2510,158,912,TEDxLondonBusinessSchool,2012-04-27,Nirmalya Kumar,2012-06-24,881361
1271,1941,150,896,TEDMED 2012,2012-04-19,E.O. Wilson,2012-06-25,1057964
1272,1741,87,646,TEDxSummit,2012-04-19,Rives,2012-06-26,722536
1273,2619,109,946,TEDGlobal 2012,2012-06-26,Massimo Banzi,2012-06-27,1778974
1274,2791,156,1070,TEDGlobal 2012,2012-06-26,Don Tapscott,2012-06-28,1009356
1275,2685,254,892,TEDGlobal 2012,2012-06-27,Elyn Saks,2012-06-29,3247799
1276,1071,309,625,TEDGlobal 2012,2012-06-30,Boaz Almog,2012-07-02,2364799
1277,1014,211,386,TEDGlobal 2012,2012-06-25,Alanna Shaikh,2012-07-03,1280380
1278,1694,56,658,TEDxSummit,2012-04-16,Raghava KK,2012-07-04,811778
1279,2509,102,870,TEDxSummit,2012-06-25,Cesar Harada,2012-07-05,841128
1281,3279,554,1170,TEDGlobal 2012,2012-06-28,Jane McGonigal,2012-07-09,6141140
1282,2278,198,863,TEDMED 2012,2012-04-16,Jonathan Eisen,2012-07-10,736224
1283,1765,108,647,TEDxStanford,2012-05-19,Chris Gerdes,2012-07-11,731620
1284,2839,458,1165,TEDGlobal 2012,2012-06-28,Marc Goodman,2012-07-12,1217317
1285,1564,48,600,TED2012,2012-03-01,Jared Ficklin,2012-07-13,669088
1286,2357,165,945,TEDxAustin,2012-02-11,Todd Humphreys,2012-07-14,729428
1287,836,45,285,TED2012,2012-02-27,Gabriel Barcia-Colombo,2012-07-15,729993
1288,2291,197,978,TEDGlobal 2012,2012-06-29,Mina Bissell,2012-07-16,990712
1289,1577,138,730,TEDGlobal 2012,2012-06-27,Jamie Drummond,2012-07-17,509747
1290,1660,89,587,TEDxStanford,2012-05-19,Baba Shiv,2012-07-18,850833
1292,1330,277,575,TEDGlobal 2012,2012-06-27,Neil Harbisson,2012-07-20,2468887
1293,2290,66,734,TEDxImperialCollege,2012-03-24,John Graham-Cumming,2012-07-21,1184933
1294,2425,67,848,TEDxSummit,2012-04-19,Vinay Venkatraman,2012-07-22,585351
1295,2129,203,1003,TEDGlobal 2012,2012-06-26,James Stavridis,2012-07-23,721266
1296,1217,227,596,TEDGlobal 2012,2012-06-27,Malte Spitz,2012-07-24,1619108
1297,2378,135,861,TEDSalon London Spring 2012,2012-05-10,Tracy Chevalier,2012-07-25,1191702
1298,1396,404,662,TEDGlobal 2012,2012-06-28,Ramesh Raskar,2012-07-26,4039820
1299,1695,131,667,TEDGlobal 2012,2012-06-27,Michael Hansmeyer,2012-07-27,863507
1300,2250,89,763,TEDxBoston 2012,2012-06-22,Noah Wilson-Rich,2012-07-28,687263
1302,2344,463,1131,TEDGlobal 2012,2012-06-29,Michael Anti,2012-07-30,1423930
1303,2796,168,839,TEDxManhattan,2012-02-01,Stephen Ritz,2012-07-31,1112964
1304,3603,473,1240,TEDGlobal 2012,2012-06-26,Daphne Koller,2012-08-01,2302206
1305,1481,64,589,TEDGlobal 2012,2012-06-26,Becci Manson,2012-08-02,767285
1306,2454,117,1010,TEDxStanford,2012-05-19,Mark Applebaum,2012-08-03,3600582
1308,1795,203,947,TEDxExeter,2012-04-20,Scilla Elworthy,2012-08-05,1145261
1309,1699,466,776,TEDGlobal 2012,2012-06-29,Margaret Heffernan,2012-08-06,3167353
1310,1122,231,364,TEDGlobal 2012,2012-06-26,Max Little,2012-08-07,1065331
1311,2321,203,801,TEDSalon London Spring 2012,2012-05-10,Pam Warhurst,2012-08-09,1206351
1312,1488,223,582,TEDGlobal 2012,2012-06-29,Kirby Ferguson,2012-08-10,1356163
1313,2512,526,1161,TEDxMaui,2012-01-22,Lisa Kristine,2012-08-11,2586606
1314,1041,75,424,TEDxHousesOfParliament,2012-06-22,Mark Forsyth,2012-08-12,582161
1315,2185,170,844,TEDGlobal 2012,2012-06-28,Ivan Krastev,2012-08-13,640604
1317,2773,439,1081,TED2012,2012-03-01,Jon Ronson,2012-08-15,10167161
1318,1923,91,665,TEDxBoston 2012,2012-06-22,Timothy Prestero,2012-08-16,1024653
1319,2936,98,987,TEDGlobal 2012,2012-06-26,Rob Legato,2012-08-17,1952381
1320,1936,63,749,TEDGlobal 2012,2012-06-28,Robert Neuwirth,2012-09-05,754755
1321,2173,78,732,TEDGlobal 2012,2012-06-27,Shyam Sankar,2012-09-06,856136
1322,1863,49,956,TEDGlobal 2012,2012-06-26,Antony Gormley,2012-09-07,464213
1323,2377,109,885,TEDGlobal 2012,2012-06-27,Jonathan Trent,2012-09-08,809361
1324,2748,159,1001,TEDxBoston 2012,2012-06-22,Kent Larson,2012-09-09,1052980
1325,2464,169,1250,TEDxUSC,2012-05-04,Scott Fraser,2012-09-10,1050633
1326,1993,96,742,TEDGlobal 2012,2012-06-27,Vikram Patel,2012-09-11,933277
1327,1877,455,865,TEDGlobal 2012,2012-06-26,Leslie T. Chang,2012-09-12,1362071
1328,2232,96,898,TEDGlobal 2012,2012-06-28,Susan Solomon,2012-09-13,832831
1329,2523,82,918,TEDGlobal 2012,2012-06-27,Wayne McGregor,2012-09-14,891589
1330,2849,78,1043,TEDGlobal 2012,2012-06-27,Beth Noveck,2012-09-15,516355
1331,2535,211,855,TEDSalon London Spring 2012,2012-05-10,Tristram Stuart,2012-09-16,1471114
1332,2481,165,866,TEDGlobal 2012,2012-06-25,Sarah-Jayne Blakemore,2012-09-17,2246203
1333,1596,128,591,TEDGlobal 2012,2012-06-26,Julian Treasure,2012-09-18,1225395
1334,2299,94,719,TEDGlobal 2012,2012-06-27,Andrew Blum,2012-09-19,1337967
1335,894,91,561,TEDxExeter,2012-04-20,Bandi Mbubi,2012-09-20,587181
1336,1760,81,741,TEDMED 2012,2012-04-11,Ed Gavagan,2012-09-21,924318
1337,2960,169,1186,TEDGlobal 2012,2012-06-26,Rachel Botsman,2012-09-22,1239316
1338,2440,260,847,TEDxBoston 2012,2012-06-04,Andrew McAfee,2012-09-23,956324
1339,2516,45,803,TEDGlobal 2012,2012-06-27,Read Montague,2012-09-24,693628
1340,2832,202,1112,TEDGlobal 2012,2012-06-26,Clay Shirky,2012-09-25,1245095
1342,2319,380,809,TEDMED 2012,2012-06-05,Ben Goldacre,2012-09-27,2228138
1343,772,87,356,TEDGlobal 2012,2012-06-25,Bahia Shehab,2012-09-28,1024326
1344,2349,40,996,TEDxDublin,2012-09-02,Aris Venetikidis,2012-09-29,661530
1345,1614,122,876,TEDGlobal 2012,2012-06-27,Vicki Arroyo,2012-09-30,1030762
1346,3649,2290,1262,TEDGlobal 2012,2012-06-26,Amy Cuddy,2012-10-01,43155405
1348,2806,179,1142,TEDGlobal 2012,2012-06-26,Jason McCue,2012-10-03,788255
1349,2217,94,985,TEDGlobal 2012,2012-06-26,Shimon Schocken,2012-10-04,983172
1350,2070,31,996,TED2012,2012-03-01,Thomas P. Campbell,2012-10-05,625454
1351,848,46,390,TEDGlobal 2012,2012-06-25,Tim Leberecht,2012-10-08,943919
1352,2842,62,1001,TEDGlobal 2012,2012-06-26,John Maeda,2012-10-09,1045703
1353,1433,225,524,TEDGlobal 2012,2012-06-26,Ruby Wax,2012-10-10,2352202
1354,659,350,274,TEDGlobal 2012,2012-06-26,Melissa Marshall,2012-10-11,2106788
1355,1874,32,754,TEDGlobal 2012,2012-06-29,Maurizio Seracini,2012-10-12,725173
1356,2393,150,757,TEDGlobal 2012,2012-06-26,Eddie Obeng,2012-10-15,1495331
1357,3211,92,985,TEDGlobal 2012,2012-06-29,John Wilbanks,2012-10-16,539219
1359,3103,127,1137,TEDGlobal 2012,2012-06-28,Heather Brooke,2012-10-18,932024
1360,727,111,265,TEDGlobal 2012,2012-06-26,Ryan Merkley,2012-10-19,695153
1361,2284,115,1023,TEDGlobal 2012,2012-06-28,Pankaj Ghemawat,2012-10-22,813261
1362,2523,102,842,TEDxEast,2012-05-11,David Pizarro,2012-10-23,692434
1363,2004,141,917,TEDxHousesOfParliament,2012-06-22,Lemn Sissay,2012-10-24,720465
1364,1507,151,539,TEDxUSC,2012-05-04,Doris Kim Sung,2012-10-25,1171568
1365,751,109,395,TEDGlobal 2012,2012-06-28,Marco Tempest,2012-10-26,1965808
1366,1941,361,821,TEDxHousesOfParliament,2012-06-12,Rory Stewart,2012-10-29,852344
1367,1678,58,866,TEDGlobal 2012,2012-06-26,Sanjay Pradhan,2012-10-30,488481
1368,2543,79,985,TEDxDublin,2012-09-22,Emma Teeling,2012-10-31,472121
1369,2748,77,1001,TEDxToronto 2011,2011-11-14,Adam Garone,2012-11-01,714578
1370,671,169,320,TED@London,2012-04-22,Faith Jegede Cole,2012-11-02,1123786
1371,1848,300,616,TEDxCambridge,2011-11-11,Matt Killingsworth,2012-11-05,2723934
1372,896,105,299,TEDxSanDiego,2011-12-21,Jake Wood,2012-11-06,485501
1373,2174,44,726,TEDxMaui,2012-04-10,Gary Greenberg,2012-11-07,1022799
1374,1637,69,641,TEDSalon London Spring 2012,2012-05-10,Georgette Mulheir,2012-11-08,803292
1375,3312,107,1111,TEDxWinnipeg,2012-09-13,Jeff Hancock,2012-11-09,1198585
1376,2627,76,1040,TED2012,2012-02-29,Julie Burstein,2012-11-12,1776779
1377,1395,170,561,TED@Bangalore,2012-05-20,Arunachalam Muruganantham,2012-11-13,1115222
1378,875,197,292,TED@New York,2012-06-07,Hannah Brencher,2012-11-14,1909462
1379,419,82,393,TEDYouth 2011,2011-11-19,Leah Buechley,2012-11-15,766305
1380,1281,41,546,TEDGlobal 2012,2012-06-26,David Binder,2012-11-16,674288
1381,2876,309,1077,TEDxCHUV,2012-06-22,Daphne Bavelier,2012-11-19,4682458
1382,2158,136,674,TEDxBoston 2012,2012-06-22,Amos Winter,2012-11-20,1004016
1384,1021,667,587,TEDxSF,2011-06-11,Louie Schwartzberg,2012-11-22,3658158
1385,791,782,380,TEDGlobal 2012,2012-07-23,Candy Chang,2012-11-23,4922118
1386,2143,329,1029,TEDxEQChCh,2012-09-01,Ernesto Sirolli,2012-11-26,2829484
1387,1491,221,507,TEDxHelvetia,2012-09-13,Jonas Eliasson,2012-11-27,1194938
1388,2947,342,1137,TEDxKC,2012-10-01,Janine Shepherd,2012-11-28,1367089
1389,929,74,401,TED@Nairobi,2012-05-05,Munir Virani,2012-11-29,926948
1390,258,183,172,TEDGlobal 2012,2012-06-27,Paolo Cardini,2012-11-30,2324212
1391,2268,238,991,TEDxGeorgetown,2012-09-29,Bobby Ghosh,2012-12-03,660569
1392,832,129,313,TED@Johannesburg,2012-05-03,Ludwick Marishane,2012-12-04,1594495
1393,774,102,300,TED@New York,2012-06-07,Jeff Smith,2012-12-05,1233545
1394,1053,145,379,TEDGlobal 2012,2012-06-26,Nina Tandon,2012-12-06,1063880
1395,1462,84,535,TEDYouth 2011,2011-11-19,Lemon Andersen,2012-12-07,1120276
1396,1366,94,676,TEDxZurich 2012,2012-10-25,Ellen 't Hoen,2012-12-10,389194
1397,2770,107,809,TEDSalon London Fall 2012,2012-11-07,Markham Nolan,2012-12-11,1229150
1398,1154,200,431,TEDxSummit,2012-04-22,Maz Jobrani,2012-12-12,8105311
1399,2803,72,1028,TEDxWitsUniversity,2012-08-23,Marcus Byrne,2012-12-13,1003863
1400,1920,112,637,TEDSalon London Fall 2012,2012-11-07,Ben Saunders,2012-12-14,1778739
1401,1955,82,744,TEDGlobal 2012,2012-07-14,Robin Chase,2012-12-17,917877
1402,1577,183,678,TEDSalon London Fall 2012,2012-11-07,Molly Crockett,2012-12-18,1200277
1403,538,75,218,TED2012,2012-02-29,Steven Addis,2012-12-19,1405909
1404,3165,215,1188,TEDSalon NY2012,2012-12-17,Adam Davidson,2012-12-20,783528
1405,2091,810,897,TEDxJaffa 2012,2012-09-06,Ronny Edry,2012-12-21,2033797
1406,1993,200,690,TEDGlobal 2012,2012-06-28,Karen Thompson Walker,2013-01-02,1951290
1407,2276,311,837,TEDSalon London Fall 2012,2012-11-07,Hadyn Parry,2013-01-03,943968
1408,397,56,414,TED2012,2012-02-28,Don Levy,2013-01-04,724773
1409,3601,226,1201,TEDSalon NY2012,2012-12-19,Jonathan Haidt,2013-01-07,606994
1410,725,197,578,TEDxWomen 2012,2012-12-01,Sue Austin,2013-01-08,2052286
1411,3278,134,1128,TEDxHampshireCollege,2012-10-12,Jarrett J. Krosoczka,2013-01-09,879676
1412,1610,54,670,TEDxGoodenoughCollege,2012-05-05,Boghuma Kabisen Titanji,2013-01-10,478878
1413,1535,366,564,TEDSalon London Fall 2012,2012-11-16,Andy Puddicombe,2013-01-11,8033595
1414,920,127,528,TEDxWomen 2012,2012-11-30,Angela Patton,2013-01-14,815594
